city,city_ascii,state_id,lat,lng
Grandfield,Grandfield,OK,34.2306,-98.6875
Morristown,Morristown,MN,44.2239,-93.4445
Mossyrock,Mossyrock,WA,46.5305,-122.4887
Seneca,Seneca,PA,41.377,-79.7073
Stockertown,Stockertown,PA,40.7547,-75.2627
Patoka,Patoka,IN,38.4008,-87.5874
Walthill,Walthill,NE,42.1489,-96.4929
Niederwald,Niederwald,TX,30.0038,-97.7532
Akutan,Akutan,AK,54.1594,-165.7328
Bloomsdale,Bloomsdale,MO,38.0146,-90.2213
Lompico,Lompico,CA,37.11,-122.0523
Dickeyville,Dickeyville,WI,42.6246,-90.5914
Otisville,Otisville,MI,43.1661,-83.5247
Walhalla,Walhalla,ND,48.9211,-97.9176
Mansfield,Mansfield,IL,40.2125,-88.5084
Plantersville,Plantersville,MS,34.2103,-88.6655
Gary,Gary,WV,37.3619,-81.5415
South Lansing,South Lansing,NY,42.5369,-76.4968
Eureka,Eureka,SD,45.7707,-99.6207
Benton,Benton,KS,37.7882,-97.1078
New Holland,New Holland,OH,39.5544,-83.2595
Odell,Odell,IL,41.0023,-88.523
Teton,Teton,ID,43.8871,-111.6723
New Bloomfield,New Bloomfield,MO,38.7168,-92.0915
Crystal,Crystal,MI,43.2642,-84.9276
Lynn,Lynn,AL,34.0548,-87.5555
Deer River,Deer River,MN,47.3391,-93.7929
Stamping Ground,Stamping Ground,KY,38.2697,-84.6831
Archer,Archer,FL,29.54,-82.5186
Pleasant Hill,Pleasant Hill,IL,39.4432,-90.873
Bechtelsville,Bechtelsville,PA,40.371,-75.6307
Crofton,Crofton,NE,42.7315,-97.4986
Seelyville,Seelyville,IN,39.4936,-87.2667
Essex,Essex,IA,40.8327,-95.3038
Butte des Morts,Butte des Morts,WI,44.1058,-88.6564
Tomás de Castro,Tomas de Castro,PR,18.184,-66.0186
Aplington,Aplington,IA,42.5819,-92.8835
Teton Village,Teton Village,WY,43.5907,-110.8419
Hubbard Lake,Hubbard Lake,MI,44.8108,-83.5605
Seligman,Seligman,MO,36.5231,-93.9387
Knoxville,Knoxville,PA,41.9605,-77.4379
Wedowee,Wedowee,AL,33.3078,-85.4864
Goodfield,Goodfield,IL,40.6266,-89.2688
East Butler,East Butler,PA,40.8788,-79.8473
East Conemaugh,East Conemaugh,PA,40.3476,-78.8861
Hot Sulphur Springs,Hot Sulphur Springs,CO,40.0748,-106.1032
Sunrise Beach Village,Sunrise Beach Village,TX,30.5862,-98.4187
Greers Ferry,Greers Ferry,AR,35.5674,-92.1688
Merrill,Merrill,OR,42.026,-121.6008
Deer Trail,Deer Trail,CO,39.6154,-104.0434
Pinesdale,Pinesdale,MT,46.3339,-114.2232
Altamont,Altamont,TN,35.4325,-85.7433
Virginia City,Virginia City,NV,39.3074,-119.6483
St. Jo,St. Jo,TX,33.695,-97.5231
Rib Lake,Rib Lake,WI,45.3195,-90.203
Callender Lake,Callender Lake,TX,32.3675,-95.6983
Mooresburg,Mooresburg,TN,36.3531,-83.2362
Hartrandt,Hartrandt,WY,42.8836,-106.3492
Cuba,Cuba,IL,40.4936,-90.1933
Lake Colorado City,Lake Colorado City,TX,32.3491,-100.9375
Edwards,Edwards,MS,32.3326,-90.6055
Grand Isle,Grand Isle,LA,29.2135,-90.0308
St. Charles,St. Charles,IA,41.2872,-93.8075
Quinter,Quinter,KS,39.0666,-100.2347
Central,Central,UT,37.415,-113.6262
Edon,Edon,OH,41.5562,-84.7693
Hernandez,Hernandez,NM,36.0567,-106.1185
Arnold,Arnold,NE,41.4231,-100.1936
Bethel Springs,Bethel Springs,TN,35.2342,-88.6131
Newton,Newton,UT,41.8612,-111.9909
Misericordia University,Misericordia University,PA,41.346,-75.971
Benton,Benton,WI,42.57,-90.3835
Mazeppa,Mazeppa,MN,44.2737,-92.5403
Montezuma,Montezuma,IN,39.7911,-87.3694
Winfall,Winfall,NC,36.2105,-76.4548
Nickerson,Nickerson,KS,38.1488,-98.0883
Falls City,Falls City,TX,28.9822,-98.0217
North Gate,North Gate,CA,37.9055,-121.9978
Blowing Rock,Blowing Rock,NC,36.1298,-81.6706
Argenta,Argenta,IL,39.9855,-88.8197
Roseboro,Roseboro,NC,34.9551,-78.5137
Pembroke,Pembroke,KY,36.7752,-87.358
New Washington,New Washington,OH,40.9604,-82.8547
Hayneville,Hayneville,AL,32.1822,-86.5787
Bell Hill,Bell Hill,WA,48.055,-123.0869
Browerville,Browerville,MN,46.0805,-94.8645
Horatio,Horatio,AR,33.941,-94.3554
McConnell,McConnell,WV,37.8282,-81.9652
Zia Pueblo,Zia Pueblo,NM,35.52,-106.7149
Knox City,Knox City,TX,33.4176,-99.8158
Log Cabin,Log Cabin,TX,32.223,-96.0223
Ocean View,Ocean View,NJ,39.1932,-74.7373
Merrill,Merrill,MI,43.4091,-84.3345
Aurora,Aurora,UT,38.9202,-111.9335
Seabeck,Seabeck,WA,47.6436,-122.8222
Oakman,Oakman,AL,33.7141,-87.389
Spring Ridge,Spring Ridge,PA,40.3533,-75.9892
Hastings,Hastings,FL,29.7145,-81.499
Gibson,Gibson,GA,33.2334,-82.5959
Port Orford,Port Orford,OR,42.7497,-124.4973
La Fontaine,La Fontaine,IN,40.6739,-85.7222
New Waterford,New Waterford,OH,40.8478,-80.6188
Doerun,Doerun,GA,31.3218,-83.917
Scranton,Scranton,SC,33.9174,-79.7441
Bath,Bath,WV,39.6247,-78.2275
Wilroads Gardens,Wilroads Gardens,KS,37.7153,-99.9269
Quinby,Quinby,SC,34.2282,-79.7357
Henry Fork,Henry Fork,VA,36.9679,-79.871
Fowlkes,Fowlkes,TN,35.972,-89.388
Wamac,Wamac,IL,38.4973,-89.1457
Rushmere,Rushmere,VA,37.0787,-76.6778
Newellton,Newellton,LA,32.0724,-91.2392
Hoonah,Hoonah,AK,58.1118,-135.4248
Baltic,Baltic,OH,40.4435,-81.701
Patagonia,Patagonia,AZ,31.5436,-110.7478
Baroda,Baroda,MI,41.9541,-86.4879
Addyston,Addyston,OH,39.1371,-84.7104
Schurz,Schurz,NV,38.9673,-118.824
Cannon Ball,Cannon Ball,ND,46.3173,-100.6357
Rockford,Rockford,IA,43.0524,-92.9477
Pineville,Pineville,MO,36.5756,-94.3916
Whiting,Whiting,IA,42.1272,-96.1507
Mount Sidney,Mount Sidney,VA,38.2586,-78.9654
Maricao,Maricao,PR,18.1838,-66.981
Arcadia,Arcadia,IA,42.0862,-95.0432
Carlls Corner,Carlls Corner,NJ,39.4659,-75.2036
East Tawakoni,East Tawakoni,TX,32.9011,-95.9397
Saint Wendel,Saint Wendel,IN,38.1056,-87.6972
Maysville,Maysville,NC,34.907,-77.2324
Bremond,Bremond,TX,31.1657,-96.676
Livermore,Livermore,KY,37.4919,-87.1343
Houston,Houston,MN,43.7583,-91.5706
George,George,WA,47.0846,-119.86
Hannawa Falls,Hannawa Falls,NY,44.6016,-74.9738
Newell,Newell,IA,42.6097,-95.004
Lower Brule,Lower Brule,SD,44.0742,-99.5838
Vader,Vader,WA,46.4046,-122.9569
Whitecone,Whitecone,AZ,35.6037,-110.0791
Selma,Selma,OR,42.2797,-123.6151
Minatare,Minatare,NE,41.8111,-103.5017
Alpine,Alpine,WY,43.1646,-111.02
Little Falls,Little Falls,ME,43.7312,-70.4301
Mescalero,Mescalero,NM,33.1448,-105.7897
Hungry Horse,Hungry Horse,MT,48.3843,-114.0652
Flat Top Mountain,Flat Top Mountain,TN,35.3319,-85.2
Emerson,Emerson,NE,42.2783,-96.7263
Naalehu,Naalehu,HI,19.0698,-155.5751
Cherokee,Cherokee,AL,34.7577,-87.967
Plantation,Plantation,KY,38.2834,-85.5936
Pleasant Ridge,Pleasant Ridge,KY,37.5939,-86.9935
Chappell,Chappell,NE,41.0913,-102.47
Bowman,Bowman,GA,34.2051,-83.0309
Bridger,Bridger,MT,45.2946,-108.9167
Clyde,Clyde,KS,39.5918,-97.4003
Hills,Hills,IA,41.5569,-91.5362
Jackson Heights,Jackson Heights,NC,35.2236,-77.6333
New Hope,New Hope,TX,33.2116,-96.5635
Cottonwood Falls,Cottonwood Falls,KS,38.3686,-96.5425
Ryland Heights,Ryland Heights,KY,38.9701,-84.4607
Garrison,Garrison,KY,38.6075,-83.1833
Pine Lake,Pine Lake,GA,33.7906,-84.2061
Diamond City,Diamond City,AR,36.4574,-92.9129
Woodsburgh,Woodsburgh,NY,40.6216,-73.7068
Lenox,Lenox,GA,31.2672,-83.4673
Kykotsmovi Village,Kykotsmovi Village,AZ,35.8576,-110.6338
Stone Harbor,Stone Harbor,NJ,39.0483,-74.7653
Central Lake,Central Lake,MI,45.0694,-85.2625
JAARS,JAARS,NC,34.8623,-80.7489
Davidsville,Davidsville,PA,40.2348,-78.9356
Copan,Copan,OK,36.9004,-95.9253
Mifflintown,Mifflintown,PA,40.5713,-77.3951
Linton,Linton,ND,46.2685,-100.2337
Quinton,Quinton,OK,35.1265,-95.3664
Gallatin Gateway,Gallatin Gateway,MT,45.5899,-111.1953
Cedar Grove,Cedar Grove,NM,35.1788,-106.1728
Shiocton,Shiocton,WI,44.4449,-88.5768
Elk Run Heights,Elk Run Heights,IA,42.4662,-92.2502
Wisner,Wisner,LA,31.9805,-91.6551
Lakeville,Lakeville,CT,41.9595,-73.4485
Glasford,Glasford,IL,40.5728,-89.813
Eden,Eden,UT,41.3022,-111.8085
Mertzon,Mertzon,TX,31.262,-100.8208
Cambridge,Cambridge,IA,41.9001,-93.536
Victor,Victor,MT,46.4161,-114.1492
Pecos,Pecos,NM,35.5757,-105.6784
Troy,Troy,MT,48.4614,-115.8909
Teec Nos Pos,Teec Nos Pos,AZ,36.9221,-109.0753
Mountain Village,Mountain Village,AK,62.0911,-163.7209
Conway,Conway,NC,36.4371,-77.2288
Rockport,Rockport,AR,34.4069,-92.8077
Edisto Beach,Edisto Beach,SC,32.4922,-80.3239
Bradley,Bradley,ME,44.9127,-68.6246
Milltown,Milltown,IN,38.3421,-86.2754
Clay City,Clay City,IL,38.6858,-88.3486
Hi-Nella,Hi-Nella,NJ,39.8367,-75.022
Blue Hill,Blue Hill,NE,40.3328,-98.4483
Waverly,Waverly,MO,39.2072,-93.5186
Golinda,Golinda,TX,31.3715,-97.0765
Evadale,Evadale,TX,30.3369,-94.06
Flat Lick,Flat Lick,KY,36.8353,-83.7598
Keota,Keota,IA,41.3651,-91.9533
Palmer,Palmer,TN,35.3576,-85.5656
West Mansfield,West Mansfield,OH,40.4007,-83.5444
Pittsville,Pittsville,WI,44.439,-90.1301
Dennis,Dennis,TX,32.6057,-97.9359
Nortonville,Nortonville,KY,37.186,-87.4556
Martin Lake,Martin Lake,MN,45.3824,-93.0885
Princeton,Princeton,IA,41.672,-90.357
Cissna Park,Cissna Park,IL,40.567,-87.8922
Marrowstone,Marrowstone,WA,48.057,-122.6938
Chain O' Lakes,Chain O' Lakes,WI,44.3318,-89.1672
Vassar,Vassar,KS,38.6495,-95.6114
Auburndale,Auburndale,WI,44.6266,-90.0144
Malin,Malin,OR,42.0133,-121.4096
Stonewall,Stonewall,MS,32.1364,-88.7958
Lucerne Mines,Lucerne Mines,PA,40.5559,-79.1558
Lewisville,Lewisville,AR,33.3643,-93.5751
Forest Park,Forest Park,OK,35.5096,-97.4469
Alpaugh,Alpaugh,CA,35.889,-119.4858
Sherwood Shores,Sherwood Shores,TX,33.8478,-96.8147
Valders,Valders,WI,44.0696,-87.8858
Chadwicks,Chadwicks,NY,43.0291,-75.271
Shinglehouse,Shinglehouse,PA,41.9662,-78.1907
New Castle,New Castle,KY,38.4334,-85.1689
Sunbright,Sunbright,TN,36.2428,-84.6798
Arlington,Arlington,WI,43.3351,-89.3726
Inwood,Inwood,IA,43.3092,-96.4344
Duncan,Duncan,AZ,32.7344,-109.0972
Heritage Bay,Heritage Bay,FL,26.2837,-81.6629
Harleyville,Harleyville,SC,33.213,-80.4478
Salem,Salem,KY,37.2653,-88.241
Potter Lake,Potter Lake,WI,42.8195,-88.349
McGill,McGill,NV,39.4019,-114.7775
Cecilton,Cecilton,MD,39.4047,-75.8675
Menno,Menno,SD,43.2386,-97.5774
Hoagland,Hoagland,IN,40.952,-84.9955
Lorenzo,Lorenzo,TX,33.6703,-101.5361
Silverado,Silverado,CA,33.7482,-117.6285
Innsbrook,Innsbrook,MO,38.7629,-91.0552
Pringle,Pringle,PA,41.2774,-75.9012
Parcelas Peñuelas,Parcelas Penuelas,PR,18.0059,-66.3475
Curtisville,Curtisville,PA,40.6497,-79.8492
Germanton,Germanton,NC,36.2587,-80.236
Potlatch,Potlatch,ID,46.9235,-116.8976
Plattsville,Plattsville,CT,41.226,-73.2591
Russellville,Russellville,MO,38.5127,-92.4385
Garrochales,Garrochales,PR,18.4572,-66.5675
Montgomery,Montgomery,LA,31.6677,-92.8877
Humboldt,Humboldt,NE,40.1658,-95.9443
Highpoint,Highpoint,OH,39.2892,-84.3472
Cooleemee,Cooleemee,NC,35.8125,-80.5563
Peggs,Peggs,OK,36.0673,-95.0718
Hayden,Hayden,IN,38.9714,-85.739
Highland,Highland,WI,43.0475,-90.3801
Riley,Riley,KS,39.299,-96.8277
Bulls Gap,Bulls Gap,TN,36.2615,-83.0788
Olin,Olin,IA,41.9978,-91.1417
Worden,Worden,IL,38.9316,-89.8402
Whitewood,Whitewood,SD,44.4617,-103.6381
Chapmanville,Chapmanville,WV,37.9727,-82.0215
New Bedford,New Bedford,PA,41.0955,-80.4953
Brinnon,Brinnon,WA,47.6689,-122.9248
Buckley,Buckley,MI,44.5033,-85.672
Evarts,Evarts,KY,36.8645,-83.1926
Kinmundy,Kinmundy,IL,38.7729,-88.8527
Lockesburg,Lockesburg,AR,33.9716,-94.1761
Chauncey,Chauncey,OH,39.4007,-82.1271
Fort Hunter Liggett,Fort Hunter Liggett,CA,36.0019,-121.2381
Paullina,Paullina,IA,42.9798,-95.6835
Van Wyck,Van Wyck,SC,34.8531,-80.8333
Odebolt,Odebolt,IA,42.3119,-95.2545
Branford,Branford,FL,29.9623,-82.9243
West Concord,West Concord,MN,44.1529,-92.8995
Walnut Grove,Walnut Grove,AL,34.0641,-86.2863
Nicollet,Nicollet,MN,44.2746,-94.1881
Bear River,Bear River,WY,41.3858,-111.0271
Thornton,Thornton,CA,38.2309,-121.4249
Shipshewana,Shipshewana,IN,41.6743,-85.5765
Texico,Texico,NM,34.3897,-103.0513
Sandy Springs,Sandy Springs,SC,34.5974,-82.7493
May Creek,May Creek,WA,47.8555,-121.6745
Oxford,Oxford,KS,37.2741,-97.1696
Satanta,Satanta,KS,37.4378,-100.988
Frisco,Frisco,PA,40.8511,-80.268
South New Castle,South New Castle,PA,40.9748,-80.3456
Maud,Maud,OK,35.1334,-96.778
Woodbury,Woodbury,GA,32.9849,-84.5819
Espino,Espino,PR,18.2774,-67.1219
Williamsdale,Williamsdale,OH,39.4421,-84.5298
Superior,Superior,MT,47.1935,-114.892
Browning,Browning,MT,48.5564,-113.0151
Dayton,Dayton,WY,44.8733,-107.2624
Whitelaw,Whitelaw,WI,44.1453,-87.8278
Lake Tapawingo,Lake Tapawingo,MO,39.0195,-94.3132
Liberty,Liberty,MS,31.1611,-90.8006
Arcadia Lakes,Arcadia Lakes,SC,34.0536,-80.9615
Earlville,Earlville,IA,42.4827,-91.2702
Talihina,Talihina,OK,34.7523,-95.0409
Morgan,Morgan,MN,44.4158,-94.9248
Primghar,Primghar,IA,43.0864,-95.6207
Hometown,Hometown,WV,38.5289,-81.8552
New Vernon,New Vernon,NJ,40.7343,-74.4877
Laurel Hill,Laurel Hill,NC,34.8102,-79.546
Absarokee,Absarokee,MT,45.5242,-109.4473
Indian Springs,Indian Springs,TX,30.6879,-94.7449
Wickes,Wickes,AR,34.2988,-94.3331
Mount Crested Butte,Mount Crested Butte,CO,38.9083,-106.9606
Winnebago,Winnebago,NE,42.2383,-96.4716
Sharon Springs,Sharon Springs,KS,38.8943,-101.7511
Ola,Ola,AR,35.031,-93.2244
Lewiston,Lewiston,MI,44.8771,-84.3047
La Union,La Union,NM,31.9508,-106.6622
Bloomville,Bloomville,OH,41.0514,-83.0137
Midvale,Midvale,OH,40.4358,-81.37
Elberfeld,Elberfeld,IN,38.1617,-87.4482
Scranton,Scranton,KS,38.7778,-95.7402
Moulton,Moulton,TX,29.5723,-97.1465
Crab Orchard,Crab Orchard,TN,35.9066,-84.8847
McKinney Acres,McKinney Acres,TX,32.2963,-102.5298
Lake Hughes,Lake Hughes,CA,34.6832,-118.4588
Monroe City,Monroe City,IN,38.6145,-87.3532
Pleasant Hill,Pleasant Hill,NC,36.258,-80.8904
Sheridan,Sheridan,MI,43.2086,-85.0739
Warrenton,Warrenton,NC,36.3995,-78.1575
Mentone,Mentone,IN,41.174,-86.0382
Poncha Springs,Poncha Springs,CO,38.514,-106.0944
Sheridan,Sheridan,MT,45.4588,-112.1946
Kearney Park,Kearney Park,MS,32.5897,-90.3158
Greenleaf,Greenleaf,WI,44.317,-88.0972
Lake Panorama,Lake Panorama,IA,41.7199,-94.4026
Grayhawk,Grayhawk,MO,37.931,-90.239
Campobello,Campobello,SC,35.126,-82.1488
Wheatland,Wheatland,IA,41.8331,-90.838
Jupiter Island,Jupiter Island,FL,27.0451,-80.1101
Lake Arrowhead,Lake Arrowhead,WI,44.2036,-89.8377
Memphis,Memphis,IN,38.4891,-85.7679
Challenge-Brownsville,Challenge-Brownsville,CA,39.4646,-121.2633
Kirklin,Kirklin,IN,40.1929,-86.3592
Belmont,Belmont,NY,42.2226,-78.0327
Goshen,Goshen,UT,39.9511,-111.9008
Harrisville,Harrisville,PA,41.1365,-80.0105
Stony Creek Mills,Stony Creek Mills,PA,40.3494,-75.8641
South Vinemont,South Vinemont,AL,34.2349,-86.8642
Healy,Healy,AK,63.9454,-149.0151
Tresckow,Tresckow,PA,40.916,-75.9656
Walworth,Walworth,NY,43.1396,-77.2793
Breesport,Breesport,NY,42.1816,-76.7358
Lecompton,Lecompton,KS,39.0358,-95.3929
Crenshaw,Crenshaw,MS,34.5047,-90.1946
Blue Mounds,Blue Mounds,WI,43.0178,-89.8269
South Fork,South Fork,PA,40.3635,-78.7919
Tumbling Shoals,Tumbling Shoals,AR,35.5472,-91.9734
Seabrook Beach,Seabrook Beach,NH,42.885,-70.8234
Beauxart Gardens,Beauxart Gardens,TX,29.9585,-94.0354
Livingston Manor,Livingston Manor,NY,41.8931,-74.8255
Harold,Harold,FL,30.6772,-86.831
Plymptonville,Plymptonville,PA,41.0426,-78.4466
Parcelas Nuevas,Parcelas Nuevas,PR,18.14,-66.1702
Crocker,Crocker,MO,37.948,-92.2676
Oxford,Oxford,NE,40.253,-99.6323
Norwood,Norwood,MO,37.1072,-92.4189
Fleming-Neon,Fleming-Neon,KY,37.1953,-82.7048
Burlingame,Burlingame,KS,38.7517,-95.8351
East Tulare Villa,East Tulare Villa,CA,36.2038,-119.2803
Millerton,Millerton,NY,41.9534,-73.5113
Alanson,Alanson,MI,45.4425,-84.7871
McKee,McKee,KY,37.43,-83.9859
Harwick,Harwick,PA,40.5562,-79.8054
Cloudcroft,Cloudcroft,NM,32.9532,-105.7326
Roxie,Roxie,MS,31.5077,-91.0711
Nauvoo,Nauvoo,IL,40.5457,-91.3829
Funkstown,Funkstown,MD,39.6068,-77.7053
Dunkerton,Dunkerton,IA,42.5678,-92.1609
Burneyville,Burneyville,OK,33.9043,-97.2903
Gillis,Gillis,LA,30.3769,-93.1999
Scio,Scio,OR,44.7046,-122.8508
Bloomsbury,Bloomsbury,NJ,40.6537,-75.084
Junction City,Junction City,OH,39.7217,-82.2998
Sutton,Sutton,WV,38.6663,-80.7116
Selma,Selma,IN,40.1889,-85.2753
Rocky Ridge,Rocky Ridge,UT,39.9197,-111.8258
Spring Valley,Spring Valley,KY,38.2968,-85.6108
Hoboken,Hoboken,GA,31.1813,-82.1313
Dunseith,Dunseith,ND,48.813,-100.0622
Stockbridge,Stockbridge,WI,44.0717,-88.3104
Dufur,Dufur,OR,45.4531,-121.1288
St. Nazianz,St. Nazianz,WI,44.0067,-87.9246
Beaumont,Beaumont,MS,31.1707,-88.9252
Tickfaw,Tickfaw,LA,30.5769,-90.4871
Paragon Estates,Paragon Estates,CO,39.9802,-105.1812
Jacumba,Jacumba,CA,32.6278,-116.1826
Page Park,Page Park,FL,26.5782,-81.8614
Brunswick,Brunswick,MO,39.4256,-93.1266
Rio Grande,Rio Grande,OH,38.8797,-82.3791
Sylvan Beach,Sylvan Beach,NY,43.2061,-75.7233
Franklin,Franklin,ID,42.0124,-111.8036
Simonton,Simonton,TX,29.6824,-95.991
Auxier,Auxier,KY,37.7356,-82.7663
Floyd Hill,Floyd Hill,CO,39.7217,-105.4313
Ridgecrest,Ridgecrest,LA,31.6018,-91.5304
Montezuma,Montezuma,KS,37.5925,-100.45
New Columbia,New Columbia,PA,41.0424,-76.8764
Hingham,Hingham,WI,43.6465,-87.9151
Billings,Billings,MO,37.0641,-93.5551
Gowrie,Gowrie,IA,42.2779,-94.2897
Blue Ridge Manor,Blue Ridge Manor,KY,38.2434,-85.5647
Patterson Springs,Patterson Springs,NC,35.2335,-81.5159
Lime Ridge,Lime Ridge,PA,41.024,-76.3504
Geary,Geary,OK,35.5923,-98.2911
Plain Dealing,Plain Dealing,LA,32.9074,-93.6991
Ringling,Ringling,OK,34.1772,-97.5915
South Mount Vernon,South Mount Vernon,OH,40.3823,-82.5018
McRae,McRae,AR,35.1119,-91.8253
Cole,Cole,OK,35.0992,-97.5663
Wheatfield,Wheatfield,IN,41.1911,-87.0531
Monroe,Monroe,OR,44.3168,-123.2989
Beaver Creek,Beaver Creek,TX,30.4491,-96.5618
Tribune,Tribune,KS,38.472,-101.7546
Crawford,Crawford,TX,31.5382,-97.4465
Gwinner,Gwinner,ND,46.2358,-97.6696
Bassett,Bassett,VA,36.7615,-79.9866
Dolores,Dolores,CO,37.4741,-108.4998
Hilldale,Hilldale,PA,41.2869,-75.836
Corfu,Corfu,NY,42.9611,-78.4028
North Perry,North Perry,OH,41.8,-81.1241
Dorchester,Dorchester,WI,45.0025,-90.3308
Grawn,Grawn,MI,44.6611,-85.6883
Nina,Nina,TX,26.2811,-98.581
Pocono Springs,Pocono Springs,PA,41.2798,-75.4016
Ponemah,Ponemah,MN,48.0348,-94.8983
Montandon,Montandon,PA,40.9654,-76.8529
Ossineke,Ossineke,MI,44.9072,-83.4287
Quapaw,Quapaw,OK,36.9497,-94.7805
Export,Export,PA,40.417,-79.6232
Clarence,Clarence,PA,41.0466,-77.9507
Lake Madison,Lake Madison,SD,43.9593,-97.021
Port Gamble Tribal Community,Port Gamble Tribal Community,WA,47.8488,-122.5571
Moreauville,Moreauville,LA,31.0342,-91.9818
Las Palmas II,Las Palmas II,TX,26.2032,-97.7395
East Bernstadt,East Bernstadt,KY,37.1923,-84.1209
Abbottstown,Abbottstown,PA,39.8843,-76.9888
Coolidge,Coolidge,TX,31.7514,-96.6523
Independence,Independence,CA,36.8275,-118.2132
Wheelwright,Wheelwright,KY,37.3392,-82.7186
Russellville,Russellville,TN,36.258,-83.1966
Chilchinbito,Chilchinbito,AZ,36.5027,-110.0512
Glenwillow,Glenwillow,OH,41.3608,-81.4727
Hanover,Hanover,IL,42.2553,-90.2737
Velda Village Hills,Velda Village Hills,MO,38.6923,-90.2877
Sunset Lake,Sunset Lake,NJ,39.452,-75.2337
Rockford,Rockford,TN,35.8328,-83.9358
Gaston,Gaston,NC,36.4965,-77.6449
Cleveland,Cleveland,NY,43.2398,-75.8846
Powderly,Powderly,KY,37.2374,-87.1589
Smith River,Smith River,CA,41.9233,-124.149
Nittany,Nittany,PA,40.9947,-77.5521
Alleghenyville,Alleghenyville,PA,40.2327,-75.9762
Petaluma Center,Petaluma Center,CA,38.2506,-122.7888
Gulf Stream,Gulf Stream,FL,26.4894,-80.0573
Havre North,Havre North,MT,48.5632,-109.6713
Bunker Hill,Bunker Hill,IN,40.6601,-86.1015
Villa Calma,Villa Calma,PR,18.4428,-66.2321
Benjamin,Benjamin,UT,40.0968,-111.729
Bloomfield,Bloomfield,NE,42.5984,-97.6481
Exira,Exira,IA,41.5919,-94.8811
Evansville,Evansville,IL,38.0889,-89.9322
Hollister,Hollister,NC,36.2593,-77.9363
Ossian,Ossian,IA,43.147,-91.7645
La Center,La Center,KY,37.0749,-88.9748
Centerville,Centerville,SD,43.1165,-96.9596
Pine Hill,Pine Hill,AL,31.9859,-87.5872
Dallas City,Dallas City,IL,40.6353,-91.1645
Redmond,Redmond,UT,39.0057,-111.867
Black Rock,Black Rock,AR,36.107,-91.1074
Burrton,Burrton,KS,38.0237,-97.6715
Belgrade,Belgrade,MN,45.4506,-94.9998
Arlington,Arlington,SD,44.3635,-97.1338
Pine River,Pine River,MN,46.7224,-94.3974
San Jose,San Jose,NM,36.0367,-106.1004
Keefton,Keefton,OK,35.5772,-95.3065
Lake Saint Clair,Lake Saint Clair,MO,38.3227,-90.9986
New Bethlehem,New Bethlehem,PA,41.0044,-79.3283
Rockford,Rockford,AL,32.8895,-86.215
Miner,Miner,MO,36.8972,-89.5355
Albany,Albany,OH,39.2245,-82.1975
Schaller,Schaller,IA,42.4965,-95.2963
Dulac,Dulac,LA,29.3864,-90.7081
Salem,Salem,NM,32.7121,-107.2056
Union Grove,Union Grove,TX,32.5798,-94.9095
Hewitt,Hewitt,WI,44.6425,-90.1048
Maury City,Maury City,TN,35.8145,-89.2239
Galeton,Galeton,PA,41.7338,-77.6454
West Pittsburg,West Pittsburg,PA,40.931,-80.3591
Canyon Creek,Canyon Creek,TX,32.3927,-97.7405
Napanoch,Napanoch,NY,41.753,-74.3724
West Winfield,West Winfield,NY,42.8838,-75.1914
Temple,Temple,OK,34.273,-98.235
Frankford,Frankford,DE,38.5215,-75.2342
Togiak,Togiak,AK,59.0693,-160.4728
Alliance,Alliance,NC,35.1434,-76.8084
The Cliffs Valley,The Cliffs Valley,SC,35.1458,-82.4481
Orebank,Orebank,TN,36.556,-82.4642
McIntosh,McIntosh,MN,47.6369,-95.8864
Brandon,Brandon,WI,43.7352,-88.7819
Russia,Russia,OH,40.2341,-84.4076
Blue Lake,Blue Lake,CA,40.8814,-123.993
Mortons Gap,Mortons Gap,KY,37.2402,-87.4668
Chamita,Chamita,NM,36.0706,-106.0974
Lockport Heights,Lockport Heights,IL,41.6215,-88.0224
Ponderosa Pines,Ponderosa Pines,MT,46.0374,-111.35
Duck Hill,Duck Hill,MS,33.6316,-89.7154
Caliente,Caliente,NV,37.6458,-114.4929
Challis,Challis,ID,44.5055,-114.2281
Reeds Spring,Reeds Spring,MO,36.7402,-93.3797
Waterloo,Waterloo,CA,38.0365,-121.1846
Nassau Lake,Nassau Lake,NY,42.5366,-73.6059
New Hope,New Hope,TN,35.0044,-85.6598
Alexandria,Alexandria,SD,43.6541,-97.7798
Groveton,Groveton,NH,44.6048,-71.5201
Morehouse,Morehouse,MO,36.8463,-89.6911
Funston,Funston,GA,31.1989,-83.8771
Raleigh,Raleigh,FL,29.4479,-82.468
St. Lucie Village,St. Lucie Village,FL,27.4967,-80.3417
Hargill,Hargill,TX,26.4423,-98.0146
Colman,Colman,SD,43.9835,-96.8148
Colo,Colo,IA,42.0145,-93.3186
Smithers,Smithers,WV,38.1685,-81.2991
Tribes Hill,Tribes Hill,NY,42.9479,-74.2989
Meyers Lake,Meyers Lake,OH,40.8159,-81.4165
Beavertown,Beavertown,PA,40.7522,-77.169
Bernville,Bernville,PA,40.4334,-76.1107
Lakeview,Lakeview,LA,32.5239,-93.8297
Geyserville,Geyserville,CA,38.7173,-122.9034
Kerkhoven,Kerkhoven,MN,45.1925,-95.3202
Matlacha,Matlacha,FL,26.6303,-82.0718
Hondah,Hondah,AZ,34.086,-109.9149
Indian Springs,Indian Springs,NV,36.5719,-115.7204
